Hit@10,Hit@20,Hit@50,NDCG@10,NDCG@20,NDCG@50,epoch,loss,step
0.093141570687294,0.11825975030660629,0.1675747036933899,0.04980766028165817,0.05611327290534973,0.06583891063928604,1,8.376874923706055,1
0.1062014251947403,0.1338835060596466,0.1890874058008194,0.06240459531545639,0.06938230246305466,0.08030176162719727,2,8.095080375671387,2
0.11389311403036118,0.14602194726467133,0.20703469216823578,0.06762277334928513,0.07569603621959686,0.08776281028985977,3,7.961755752563477,3
0.12010255455970764,0.15543626248836517,0.22041502594947815,0.07118268311023712,0.08007082343101501,0.09294351935386658,4,7.863722801208496,4
0.1217450499534607,0.15892155468463898,0.2288278192281723,0.0739375650882721,0.08327735960483551,0.09712493419647217,5,7.787327766418457,5
0.12635205686092377,0.16573190689086914,0.23547792434692383,0.07614386826753616,0.08603743463754654,0.09985111653804779,6,7.728017330169678,6
0.1289159506559372,0.16997836530208588,0.2410864382982254,0.07794785499572754,0.08828835934400558,0.10235010087490082,7,7.688310623168945,7
0.13103917241096497,0.17053921520709991,0.24433137476444244,0.07917549461126328,0.08912031352519989,0.10375066846609116,8,7.635341644287109,8
0.13212081789970398,0.17142055928707123,0.24565339088439941,0.0803077220916748,0.09019746631383896,0.10489094257354736,9,7.6048688888549805,9
0.1344042867422104,0.1752263456583023,0.2501402199268341,0.08061078935861588,0.09086889773607254,0.10570687055587769,10,7.574827194213867,10
0.13636727631092072,0.17775017023086548,0.253665566444397,0.0828857272863388,0.09331458806991577,0.10832273215055466,11,7.55159330368042,11
0.13760916888713837,0.17907218635082245,0.25478726625442505,0.08353158831596375,0.09397675096988678,0.10895981639623642,12,7.527704238891602,12
0.1377694010734558,0.17879176139831543,0.2544667720794678,0.08483179658651352,0.09516215324401855,0.11012481153011322,13,7.505624294281006,13
0.13885104656219482,0.18007370829582214,0.2561092674732208,0.0843212828040123,0.09474322944879532,0.10976433753967285,14,7.489876747131348,14
0.1408540904521942,0.18219693005084991,0.2573111057281494,0.08642412722110748,0.09681965410709381,0.11166878789663315,15,7.473886489868164,15
0.14201585948467255,0.18239723145961761,0.2571508586406708,0.08713012933731079,0.0972852110862732,0.11211007088422775,16,7.454601764678955,16
0.14241646230220795,0.1825174242258072,0.2588334083557129,0.08706776797771454,0.09715390205383301,0.11222197860479355,17,7.44123649597168,17
0.14241646230220795,0.1829180270433426,0.2584328055381775,0.08902951329946518,0.09923098236322403,0.11415106803178787,18,7.431950092315674,18
0.14313755929470062,0.18347887694835663,0.25867319107055664,0.0893358439207077,0.09947700053453445,0.11435985565185547,19,7.412692546844482,19
0.1430574506521225,0.1846005916595459,0.25855299830436707,0.08876660466194153,0.09922574460506439,0.1138576865196228,20,7.403299808502197,20
0.14329780638217926,0.1856021136045456,0.26035574078559875,0.09020903706550598,0.10084263235330582,0.11561454832553864,21,7.387513637542725,21
0.14233635365962982,0.1864834427833557,0.26135724782943726,0.0899311825633049,0.10106579214334488,0.11585097014904022,22,7.381603240966797,22
0.14522072672843933,0.186803936958313,0.26135724782943726,0.09118404984474182,0.1016358882188797,0.11636675894260406,23,7.368206024169922,23
0.14469994604587555,0.18744491040706635,0.262118399143219,0.0912197083234787,0.10196050256490707,0.11668550223112106,24,7.366666793823242,24
0.14490024745464325,0.18676388263702393,0.26263919472694397,0.0918610543012619,0.10240449011325836,0.11738476902246475,25,7.351339340209961,25
0.14441952109336853,0.18556204438209534,0.26163768768310547,0.0914868637919426,0.1018749549984932,0.11694210767745972,26,7.337446689605713,26
0.14357823133468628,0.186803936958313,0.26215848326683044,0.09192170947790146,0.10281062126159668,0.11769077926874161,27,7.329645156860352,27
0.14490024745464325,0.18696418404579163,0.2634804844856262,0.09235309064388275,0.10296765714883804,0.11806480586528778,28,7.322129726409912,28
0.1450604945421219,0.1866837590932846,0.2633202373981476,0.09170383960008621,0.10216808319091797,0.11731456220149994,29,7.317575931549072,29
0.14666292071342468,0.18708436191082,0.2641214430332184,0.0918230414390564,0.10199949890375137,0.11723565310239792,30,7.30487585067749,30
0.14582164585590363,0.18732473254203796,0.26424163579940796,0.09263373911380768,0.10309521853923798,0.11827082186937332,31,7.296343803405762,31
0.146743044257164,0.18844643235206604,0.263720840215683,0.09357704967260361,0.10407738387584686,0.11895330250263214,32,7.285771369934082,32
0.1458617001771927,0.1866036355495453,0.26436182856559753,0.09359751641750336,0.10386989265680313,0.11924967169761658,33,7.279632091522217,33
0.14606201648712158,0.1872846633195877,0.2636006772518158,0.09352132678031921,0.10389498621225357,0.11900714039802551,34,7.276681900024414,34
0.14538097381591797,0.18732473254203796,0.2638009786605835,0.09377362579107285,0.10435322672128677,0.11944503337144852,35,7.267244338989258,35
0.1458617001771927,0.18832625448703766,0.2623988389968872,0.09429046511650085,0.10500358790159225,0.11966046690940857,36,7.258858680725098,36
0.14558127522468567,0.18912747502326965,0.26464223861694336,0.0942867323756218,0.10525970160961151,0.1201503574848175,37,7.249749660491943,37
0.14758431911468506,0.1880858838558197,0.264281690120697,0.09405720233917236,0.10425522178411484,0.11934808641672134,38,7.248331069946289,38
0.14730389416217804,0.1888871043920517,0.2658040225505829,0.09481460601091385,0.10533220320940018,0.12052178382873535,39,7.235071659088135,39
0.14590176939964294,0.18952807784080505,0.2656838297843933,0.09466532617807388,0.1056717038154602,0.12070499360561371,40,7.232668876647949,40
0.14630237221717834,0.18856661021709442,0.2640012800693512,0.09477316588163376,0.1054062768816948,0.12029441446065903,41,7.220867156982422,41
0.14638249576091766,0.18924765288829803,0.2646823227405548,0.09498266875743866,0.10577769577503204,0.12067940831184387,42,7.21539831161499,42
0.14626231789588928,0.1880858838558197,0.26444193720817566,0.09511799365282059,0.10567056387662888,0.1207665279507637,43,7.209179401397705,43
0.146743044257164,0.1905696541070938,0.26484254002571106,0.09587326645851135,0.10691352188587189,0.12159977853298187,44,7.200498104095459,44
0.14750419557094574,0.19040942192077637,0.2659241855144501,0.09624335914850235,0.10702362656593323,0.1219288632273674,45,7.190150260925293,45
0.14722377061843872,0.18896722793579102,0.26536333560943604,0.09544286131858826,0.10596974194049835,0.12109986692667007,46,7.196470737457275,46
0.1457415223121643,0.18936783075332642,0.26496273279190063,0.09538846462965012,0.10636567324399948,0.12130162119865417,47,7.179667949676514,47
0.14786474406719208,0.19012899696826935,0.26364073157310486,0.09616267681121826,0.10679928213357925,0.12135809659957886,48,7.1768598556518555,48
0.14682316780090332,0.1884865015745163,0.2654835283756256,0.09597458690404892,0.10648854821920395,0.12171778827905655,49,7.173491477966309,49
0.14738401770591736,0.18964825570583344,0.26476243138313293,0.09621298313140869,0.10684452205896378,0.12169294059276581,50,7.164947032928467,50
0.14710359275341034,0.18952807784080505,0.26604437828063965,0.09575465321540833,0.10644450783729553,0.12155358493328094,51,7.160085201263428,51
0.14678311347961426,0.19012899696826935,0.26564377546310425,0.09604620188474655,0.10697279125452042,0.12188007682561874,52,7.153936862945557,52
0.14766444265842438,0.19048954546451569,0.26336029171943665,0.096836619079113,0.10758768767118454,0.12198711931705475,53,7.146711826324463,53
0.14738401770591736,0.18932777643203735,0.2633202373981476,0.09612414240837097,0.10666957497596741,0.12128487974405289,54,7.140570640563965,54
0.14726383984088898,0.1884865015745163,0.2654835283756256,0.09581076353788376,0.10620681941509247,0.12141299992799759,55,7.129401206970215,55
0.1458617001771927,0.18752503395080566,0.2649226784706116,0.09617354720830917,0.10670068114995956,0.12201808393001556,56,7.136445045471191,56
0.1465427428483963,0.18824613094329834,0.2642015814781189,0.09574674069881439,0.106246717274189,0.1212821900844574,57,7.1236042976379395,57
0.14778463542461395,0.18832625448703766,0.26544347405433655,0.09717822819948196,0.10739143192768097,0.12267153710126877,58,7.117631435394287,58
0.145941823720932,0.189768448472023,0.2655235826969147,0.09567980468273163,0.10671992599964142,0.1216941699385643,59,7.111249923706055,59
0.14706353843212128,0.18916752934455872,0.2652030885219574,0.09680686891078949,0.10740401595830917,0.12243719398975372,60,7.108356952667236,60
0.1463424414396286,0.1888871043920517,0.26524317264556885,0.09628646075725555,0.10701477527618408,0.12210919708013535,61,7.103569507598877,61
0.14558127522468567,0.18912747502326965,0.2623988389968872,0.09548060595989227,0.10643322020769119,0.12091480940580368,62,7.098045349121094,62
0.147544264793396,0.187885582447052,0.2638009786605835,0.09711814671754837,0.10726825892925262,0.12232019752264023,63,7.088336944580078,63
0.14610207080841064,0.18772533535957336,0.26376092433929443,0.09620415419340134,0.10666005313396454,0.12167859822511673,64,7.084689617156982,64
0.1451406031847,0.186803936958313,0.2641214430332184,0.09587093442678452,0.10635168105363846,0.12161728739738464,65,7.078570365905762,65
0.14650267362594604,0.18952807784080505,0.2639211416244507,0.09635839611291885,0.10717945545911789,0.12188883125782013,66,7.07822847366333,66
0.145661398768425,0.18800576031208038,0.2628795802593231,0.09634112566709518,0.10700463503599167,0.12181013822555542,67,7.069311618804932,67
